no,text,polarity
471,RT Dear Pak ini saran mumpung di Bali tanggal 25 Maret ini Nyepi yuk sekalian seluruh Indonesia diajak ikut Nyepi se,Neutral
472,RT Virus corona akan musnah Kemudian datanglah ramadhan dengan segala kebaikan di dalamnya dengan izin Allah Amiin,Neutral
473,RT Melakukan eksperimen dengan menenggak cairan pembersih yang mengandung chloroquine untuk mencegah terkena virus coron,Neutral
474,RT Anggota dpr dites corona malah positif korupsi,Neutral
475,Gue denger berita berita kematian karena corona jadi banjir begini ajg,Neutral
476,RT Virus corona akan musnah Kemudian datanglah ramadhan dengan segala kebaikan di dalamnya dengan izin Allah Amiin,Neutral
477,RT Video ajakan menangkal virus corona ini lucu dan mendidik dan juga penuh sindiran sisi lain dari kehidupan umat Hindu,Neutral
478,Gagal sempro minggu ini gagal penelitian awal April Semoga wabah corona segera berakhir,Neutral
479,RT yang paling berhak dapat rapid test kit corona berdasarkan urutan prioritas 1 Tenaga medis 2 Keluarga tenaga medis 3 K,Neutral
480,RT Kemampuan memanipulasi yang dimiliki penguasa kini diuji kembali Dahulu manipulasi data pilpres kini data virus corona pu,Neutral
481,Pemkot Surabaya Buka Peta Sebaran Virus Corona https t co lERecdUnbg,Neutral
482,RT IDI menilai masyarakat yang termasuk orang dalam pemantauan ODP lebih prioritas dites ketimbang anggota DPR kumparanNews,Neutral
483,SABAR DAN SHOLAT Tetaplah Tenang Bismillah Di tengah kabar berita Wabah Virus Covid 19 Corona cov d19 corona https t co kh4yxRft3X,Neutral
484,RT Bagaimana membantu masyarakat bawah ditengah wabah Corona Ngomongin yg beginian gue lebih suka drpd bedebat di Tv dgn L,Neutral
485,RT Dari semua pemerintahan negara yang terkena wabah corona pemerintah Indonesia memiliki karakter yang berbeda,Neutral
486,Satpam amp virus Corona covid 19 kami jaga Indonesia dari sini kamu jaga Indonesia dari rumah https t co hXeKTmeqYS,Neutral
487,RT Video ajakan menangkal virus corona ini lucu dan mendidik dan juga penuh sindiran sisi lain dari kehidupan umat Hindu,Neutral
488,RT BREAKINGNEWS Jokowi Resmi Tiadakan UN 2020 Dampak Wabah Corona https t co NM1yvTdesA,Neutral
489,RT U ujian N nasional B batal K karena Corona,Neutral
490,RT BREAKINGNEWS Jokowi Resmi Tiadakan UN 2020 Dampak Wabah Corona https t co NM1yvTdesA,Neutral
491,RT jaran67 Coba bayangin kalau ini di terapkan dinegara kita 62 Kalian di anjurkan drmh agar negatif corona aja pada ngeyel Apa,Neutral
492,RT Hala tersebut membuat para petugas medis itu sempat menginap di rumah sakit kumparanViral https t co VmhndQLq4l,Neutral
493,RT Dirumah aja Negatif Corona Positif depresi,Neutral
494,RT yang paling berhak dapat rapid test kit corona berdasarkan urutan prioritas 1 Tenaga medis 2 Keluarga tenaga medis 3 K,Neutral
495,RT Whoahhh Berarti Anggota DPR yang maksa test Corona duluan itu lebih GOBLOK DARIPADA PKS Bayangin Kurang hina apa,Neutral
496,RT BREAKINGNEWS Jokowi Resmi Tiadakan UN 2020 Dampak Wabah Corona https t co NM1yvTdesA,Neutral
497,RT Gila Aku pikir ini batal setelah banyak yang protes Ternyata bener anggota DPR akan tes hari Jumat Pak yang m,Neutral
498,RT Pahami Perbedaan Batuk Biasa dan Batuk Gejala Infeksi Virus Corona https t co MsgEs10mZ5,Neutral
499,Para petarung UFC menyampaikan rasa empati kepada korban virus Corona Seperti Khabib Nurmagomedov yang memakai mas https t co 8Qbb2xJIAC,Neutral
500,RT Dirumah aja Negatif Corona Positif depresi,Neutral
501,RT Tes Masal Covid 19 atau Corona dimulai Rabu 24 Maret 2020 Namun hanya sebagian warga yang bisa mengikuti tes tersebut Bagi,Neutral
502,RT Warga AS Tewas Usai Tenggak Chloroquine untuk Cegah Corona https t co gNSJEgBCid,Neutral
503,RT Guru Besar UGM Meninggal Dunia Usai Positif Virus Corona https t co 6NXVRgfGEd,Neutral
504,RT Prosedur ketat dilakukan dalam penanganan jenazah Guru Besar Farmakologi UGM Prof Iwan Dwiprahasto yang meninggal di RSUP Dr,Neutral
505,RT Bukan masalah izin sih Ini masalah kesadaran diri dan tidak egois memikirkan kepentingan yg lain bukan cuma utk diri sendiri,Neutral
506,RT https t co wp9ZLWnHHR Terimakasih PT Astra anda dan keluarga besar anda semoga semakin berjaya Terimakasih PT Warda,Neutral
507,RT U ujian N nasional B batal K karena Corona,Neutral
508,Jauhi Corona dekati aku BubarkanCegahCorona,Neutral
509,RT Ayoo gaes yang udah libur dan bisa dirumah aja plis banget social distancing biar bisa memutus rantai corona dan biar kita,Positive
510,RT Pemprov DKI kirim 40 ribu APD Alat Pelindung Diri ke RS Puskesmas untuk Tangani Corona https t co jEY0TPQvJB,Neutral
511,RT DPR lebih butuh tes urine daripada tes corona,Neutral
512,RT yang paling berhak dapat rapid test kit corona berdasarkan urutan prioritas 1 Tenaga medis 2 Keluarga tenaga medis 3 K,Neutral
513,RT Himbauan Forkopimka Sekar dlm rangka Pencegahan dan Penanganan Penyebaran Virus Corona Covid 19 Diwilayah Kec Sekar L,Neutral
514,RT Dirumah aja Negatif Corona Positif depresi,Neutral
515,Gencarkan Edukasi Cegah Corona oleh Koramil 03 Kalimanah Kodim 0702 Purbalingga bersama sama dengan Pemerintahan Ke https t co AI7UvlTF0q,Neutral
516,RT doraredre Banyak sekali berita yang tidak mengenakan yuk mulai baca berita baik tentang Corona agar makin optimis sehingga berdampak,Neutral
517,RT Dirumah aja Negatif Corona Positif depresi,Neutral
518,RT Kalau mau jujur saya memang sangat takut dengan virus corona Tapi saya lebih takut kalau tidak bisa kasih makan keluarga,Neutral
519,RT Guru Besar UGM Meninggal Dunia Usai Positif Virus Corona https t co 6NXVRgfGEd,Neutral
520,RT Dampak corona bikin penghasilan ojek dan sopir taksi turun Jokowi tangguhkan cicilan kendaraan selama satu tahun https t,Neutral
521,RT mampus remedial moral semua itu https t co OnlHzXKmsy,Neutral
522,RT BREAKINGNEWS Jokowi Resmi Tiadakan UN 2020 Dampak Wabah Corona https t co NM1yvTdesA,Neutral
523,Nanti ya abis corona,Neutral
524,RT Ayoo gaes yang udah libur dan bisa dirumah aja plis banget social distancing biar bisa memutus rantai corona dan biar kita,Positive
525,RT Jokowi Ungkap Alasan Tak Tetapkan Lockdown Corona https t co oDMGq371vw,Neutral
526,Nimesikitishwa sana na kifo cha Kamanda MAKONGORO mtupe utaratibu wa kushiriki mazishi maana mikusanyik https t co TaRCxKrWxN,Neutral
527,RT Mkuu wa Mkowa Dar Paul Makonda amesema Mbowe ameairisha mikutano ya Chadema iliyopangwa kuanza mwezi wa nne sababu mwanae amea,Neutral
528,RT kesenjangan sosial yang nyata diperlihatkan oleh berita ini https t co nmo6Y8QsOk,Neutral
529,RT Anggota dpr dites corona malah positif korupsi,Neutral
530,RT masa saat ini ketika kita membaca berita atau cerita tentang gejala virus corona atau COVID19 dan tiba2 kita merasa tenggoro,Neutral
531,RT bakal dikenang sih lo angkatan yg un nya gaada grgr corona ya,Neutral
532,RT Lebih dari 600 dokter di Perancis menggugat mantan Menteri Kesehatan dan Perdana Menteri Mereka dianggap tidak mengambil lang,Neutral
533,RT Ironi Buruh Tetap Bekerja dan DPR Ajak Keluarga Tes Corona https t co vurWLCz4Xq,Neutral
534,RT jaran67 Coba bayangin kalau ini di terapkan dinegara kita 62 Kalian di anjurkan drmh agar negatif corona aja pada ngeyel Apa,Neutral
535,RT Dirumah aja Negatif Corona Positif depresi,Neutral
536,RT yang paling berhak dapat rapid test kit corona berdasarkan urutan prioritas 1 Tenaga medis 2 Keluarga tenaga medis 3 K,Neutral
537,RT BREAKINGNEWS Jokowi Resmi Tiadakan UN 2020 Dampak Wabah Corona https t co NM1yvTdesA,Neutral
538,Makan atuhh jgn sampe drop karna kita ga cuma bertahan dari wabah corona aja tp dari tugas2 onlen https t co 8xafyuHXyN,Neutral
539,RT BREAKINGNEWS Jokowi Resmi Tiadakan UN 2020 Dampak Wabah Corona https t co NM1yvTdesA,Neutral
540,RT Virus corona akan musnah Kemudian datanglah ramadhan dengan segala kebaikan di dalamnya dengan izin Allah Amiin,Neutral
541,RT Seluruh anggota DPR beserta keluarga akan menjalani rapid test virus Corona COVID 19 pekan ini Rencana itu menuai kecaman,Neutral
542,RT ID Ketika proses belajar hanya lima anak yang aktif Pas ditanya ke mana jawabannya pada mabar kata satu guru SMP di Jateng,Neutral
543,RT CNN menghubungi juru bicara pemerintah khusus penanggulangan Covid 19 Achmad Yurianto tapi belum ada respons Gegayaan Pa,Neutral
544,RT Dampak corona bikin penghasilan ojek dan sopir taksi turun Jokowi tangguhkan cicilan kendaraan selama satu tahun https t,Neutral
545,RT Dirumah aja Negatif Corona Positif depresi,Neutral
546,RT Anggota dpr dites corona malah positif korupsi,Neutral
547,RT Mustahil Covid 19 akan sembuh sebelum ramadhan Tgok angka setiap hari yang cecah 100 mustahil utk kita kekang corona Ak,Neutral
548,RT Kadin Indonesia bersama Yayasan Buddha Tzu Chi Indonesia menggalang dana untuk melawan virus corona Totalnya Rp 500 mili,Neutral
549,La Liga dihentikan sampai waktu yang belum ditentukan Bukan tidak mungkin liga liga lain akan menyusul kebijakan https t co 0klw8qJj7U,Neutral
550,RT TOLONG BANTU SHARE DONG GA TEGA AKU LIATNYA SEDANG ADA WABAH CORONA KAYAKGINI UNBK https t co 5xHsoEYYcx,Neutral
551,RT Bukan masalah izin sih Ini masalah kesadaran diri dan tidak egois memikirkan kepentingan yg lain bukan cuma utk diri sendiri,Neutral
552,RT Polri Akan Bubarkan Kerumunan untuk Cegah Corona BubarkanCegahCorona https t co 99fS18RqRC,Neutral
553,RT Virus corona akan musnah Kemudian datanglah ramadhan dengan segala kebaikan di dalamnya dengan izin Allah Amiin,Neutral
554,RT Selamat jalan Prof Iwan yg sabar dn murah senyum Trma ksih sdh mwarnai PPSMB kami dulu Dn maaf klau smpat kami dem,Neutral
555,RT Dirumah aja Negatif Corona Positif depresi,Neutral
556,RT masa saat ini ketika kita membaca berita atau cerita tentang gejala virus corona atau COVID19 dan tiba2 kita merasa tenggoro,Neutral
557,RT mampus remedial moral semua itu https t co OnlHzXKmsy,Neutral
558,RT Tokopedia menutup permanen ribuan toko online yang terbukti memberi harga selangit atau mengeksploitasi dampak wabah virus co,Neutral
559,RT koko28 Jadi kita2 ini harus terima kasih sama Emak2 amp mbak2 kita karena 1 Saat piring baju dicuci pake sabun virus corona dkk,Neutral
560,RT CNN menghubungi juru bicara pemerintah khusus penanggulangan Covid 19 Achmad Yurianto tapi belum ada respons Gegayaan Pa,Neutral
561,Ndangomuka ndichifunga R G na Sekuru Ndunge Bob ayitogona kuti keep yo Corona Ndunge okanda Cure https t co 1UIJ9RdYw5,Neutral
562,RT ping mutualan yok m21 yang kena lockdown karna corona hm Rt aja ya,Neutral
563,RT BREAKINGNEWS Jokowi Resmi Tiadakan UN 2020 Dampak Wabah Corona https t co NM1yvTdesA,Neutral
564,RT Jefri nichol dites corona malah positif narkoba roasting,Neutral
565,RT news Keputusan Gubernur DIY tentang status tanggap darurat DIY terhardap virus Corona diberlakukan mulai tgl 20 Maret 2020 samp,Neutral
566,RT dirs Semua anggota DPR sepakat menunda test corona utk mereka dan keluarganya Mereka meminta Pemerintah mengutamakan test untuk d,Neutral
567,RT nanti kalo ditanya skhunnya mana jawabnya mmf aku angkatan corona,Neutral
568,RT Tokopedia menutup permanen ribuan toko online yang terbukti memberi harga selangit atau mengeksploitasi dampak wabah virus co,Neutral
569,RT Selamat jalan Prof Iwan yg sabar dn murah senyum Trma ksih sdh mwarnai PPSMB kami dulu Dn maaf klau smpat kami dem,Neutral
570,RT Akibat tenggak obat Chloroquine Warga AS semaput langsung masuk kamar Mayat Mati Mati sia sia akibat Chloroquine Obat,Neutral
571,RT Dirumah aja Negatif Corona Positif depresi,Neutral
572,RT Pak kenapa mereka didahulukan Orang2 ini resiko rendah Mereka gak pernah berdesakan di kereta Meskipun bagi,Neutral
573,RT LIPI merilis daftar sementara bahan aktif amp produk rumah tangga utk disinfeksi virus corona penyebab Covid19 LIPI meng,Neutral
574,RT Guru Besar UGM Meninggal Dunia Usai Positif Virus Corona https t co 6NXVRgfGEd,Neutral
575,RT Dirumah aja Negatif Corona Positif depresi,Neutral
576,RT Besan dari Pemimpin Spiritual Iran Ayatollah Ali Khamenei meninggal karena virus corona COVID 19 Hal ini dikabarkan o,Neutral
577,Ya Allah setau sy ekspor yg dimaksud dulu adalah saat Indonesia mmbntu china yg tengah darurat corona https t co QSqeV2iXir,Neutral
578,RT Jokowi Minta Menkes Perjelas Rincian Biaya Perawatan Corona https t co bFVOP9DpUz,Neutral
579,RT Albahjah Do a Buya Yahya Untuk Tenaga Medis yang Menangani Pasien Corona Mari simak do a dan kata kata penyemangat dari Buya Y,Neutral
580,RT Anggota dpr dites corona malah positif korupsi,Neutral
581,RT yang paling berhak dapat rapid test kit corona berdasarkan urutan prioritas 1 Tenaga medis 2 Keluarga tenaga medis 3 K,Neutral
582,RT TOLONG BANTU SHARE DONG GA TEGA AKU LIATNYA SEDANG ADA WABAH CORONA KAYAKGINI UNBK https t co 5xHsoEYYcx,Neutral
583,RT Beda Data dengan Pusat 4nies Sebut Pasien Corona Meninggal di DKI 15 Orang 4nies Selangkah Lebih Ngawur Kalau Tidak Be,Neutral
584,RT Virus corona akan musnah Kemudian datanglah ramadhan dengan segala kebaikan di dalamnya dengan izin Allah Amiin,Neutral
585,Gamau tau pokonyaa abis corona ini ilang aku mau jalan jalan mau kumpul sama temen sahabat seharian kalo bisa mau nginep bareng,Neutral
586,RT Alhamdulillah malam ini tiba 100 ribu alat rapid testing corona dan 50 ribu masker untuk digunakan di Jakarta Terima,Neutral
587,RT Jokowi Yakin Physical Distancing Jurus Ampuh Tangani Corona https t co He9bT5T6Ci,Neutral
588,RT yang paling berhak dapat rapid test kit corona berdasarkan urutan prioritas 1 Tenaga medis 2 Keluarga tenaga medis 3 K,Neutral
589,RT Anggota dpr dites corona malah positif korupsi,Neutral
590,RT yang paling berhak dapat rapid test kit corona berdasarkan urutan prioritas 1 Tenaga medis 2 Keluarga tenaga medis 3 K,Neutral
591,RT Video ajakan menangkal virus corona ini lucu dan mendidik dan juga penuh sindiran sisi lain dari kehidupan umat Hindu,Neutral
592,RT jsp Pagi barusan saya di WA teman saya Angga dr Gunung Kidul Dari percakapan pendek ini semoga kita semakin memahami arti pen,Neutral
593,RT Anggota dpr dites corona malah positif korupsi,Neutral
594,RT CNN menghubungi juru bicara pemerintah khusus penanggulangan Covid 19 Achmad Yurianto tapi belum ada respons Gegayaan Pa,Neutral
595,Manipulasi data pilpres kalok orang gk tau itu aman2 ajah Nah ini manipulasi korban corona kalok or https t co sHyqR77xoj,Neutral
596,tadinya mau taun depan karena corona semua berubah,Neutral
597,RT Positif Virus Corona Maldini Optimistis Sembuh Satu Pekan https t co dSfdfO2h5v,Neutral
598,RT nanti kalo ditanya skhunnya mana jawabnya mmf aku angkatan corona,Neutral
599,RT BreakingNews Presiden Jokowi memutuskan untuk meniadakan pelaksanaan ujian nasional UN tahun 2020 Keputusan ini untuk men,Neutral
600,RT Info Anak Sosmed yang bilang dirinya ga dibayar diliput media online Gitu doank Faedahnya apa Woy Pers kau beri ruan,Neutral
601,RT BreakingNews Presiden Jokowi memutuskan untuk meniadakan pelaksanaan ujian nasional UN tahun 2020 Keputusan ini untuk men,Neutral
602,RT Video ajakan menangkal virus corona ini lucu dan mendidik dan juga penuh sindiran sisi lain dari kehidupan umat Hindu,Neutral
603,RT Ini semacam korupsi memalukan banget karena menggunakan kedudukannya untuk mendapatkan keuntungan bagi diri dan keluarga,Neutral
604,RT masa saat ini ketika kita membaca berita atau cerita tentang gejala virus corona atau COVID19 dan tiba2 kita merasa tenggoro,Neutral
605,RT Tengok member study lagi seram dari corona,Neutral
606,RT Innalillahi wa innailaihi roji un Guru Besar UGM yang Positif Corona Meninggal Semoga amal ibadah Almarhum diterima Ny,Neutral
607,Paitnnya satu orang terpapar megang produk yg diproduksi ya terpapar semuanya karna kan ada https t co tJX1GopyAP,Neutral
608,RT masa saat ini ketika kita membaca berita atau cerita tentang gejala virus corona atau COVID19 dan tiba2 kita merasa tenggoro,Neutral
609,RT Suka tidak suka semua orang akan kena COVID19 Nanti sembuh sendiri kok Corona sama aja kayak flu Nggak apa2 c,Neutral
610,RT Pesan Manis BTS untuk Tim Medis dan ARMY Hadapi Corona https t co WQwwzaSZQY,Neutral
611,RT Di saat para pengusaha bahu membahu galang dana bantu pemerintah Para politikus busuk Fadli Zon Mardani Ali Sera HNW sibu,Neutral
612,RT Video ajakan menangkal virus corona ini lucu dan mendidik dan juga penuh sindiran sisi lain dari kehidupan umat Hindu,Neutral
613,RT Video ajakan menangkal virus corona ini lucu dan mendidik dan juga penuh sindiran sisi lain dari kehidupan umat Hindu,Neutral
614,RT BREAKINGNEWS Jokowi Resmi Tiadakan UN 2020 Dampak Wabah Corona https t co NM1yvTdesA,Neutral
615,RT Whoahhh Berarti Anggota DPR yang maksa test Corona duluan itu lebih GOBLOK DARIPADA PKS Bayangin Kurang hina apa,Neutral
616,RT BreakingNews Presiden Jokowi memutuskan untuk meniadakan pelaksanaan ujian nasional UN tahun 2020 Keputusan ini untuk men,Neutral
617,RT Guru Besar UGM Meninggal Dunia Usai Positif Virus Corona https t co 6NXVRgfGEd,Neutral
618,RT 99 Kasus corona itu penting Namun kali ini bukan itu yang saya bahas Di tengah tengah wabah yang terjadi rencana pemerintah,Neutral
619,RT Anggota dpr dites corona malah positif korupsi,Neutral
620,RT Ternyata masker dipakai bukan hy untuk orang yg sdh positif sakit corona saja tapi untuk yg sembuh juga Luar biasa menkes,Neutral
621,RT Dirumah aja Negatif Corona Positif depresi,Neutral
622,corona memmang berbahay https t co I8b0Rgl2N7,Neutral
623,RT Antisipasi Penyebaran Virus Corona Kendaraan Keluar Masuk Magelang Disemprot Disinfektan https t co OcC32NgUxL Jaten,Neutral
624,RT mdk Kalo di jakarta ada bintangemon yg ngebahas corona dari sisi komedi mari kita sambut versi jowone alias enak banget mas,Neutral
625,Lagi krisis kehidupan wkwk corona dimana mana pintu akherat terbuka malekat lagi sibuk ngurus notulensi https t co RjES49nwbB,Neutral
626,RT Mustahil Covid 19 akan sembuh sebelum ramadhan Tgok angka setiap hari yang cecah 100 mustahil utk kita kekang corona Ak,Neutral
627,RT Kalau mau jujur saya memang sangat takut dengan virus corona Tapi saya lebih takut kalau tidak bisa kasih makan keluarga,Neutral
628,RT Dokter dan Perawat Dinilai Lebih Butuh Rapid Test Corona Dibandingkan Anggota DPR https t co vMgFVhjWZU,Neutral
629,RT nakula Setelah melakukan LockDown secara pribadi ternyata yang paling berat adalah melawan rasa bosan Coba aku punya perempuan,Neutral
630,RT Warga AS Tewas Usai Tenggak Chloroquine untuk Cegah Corona https t co gNSJEgBCid,Neutral
631,RT Anggota dpr dites corona malah positif korupsi,Neutral
632,RT BreakingNews Presiden Jokowi memutuskan untuk meniadakan pelaksanaan ujian nasional UN tahun 2020 Keputusan ini untuk men,Neutral
633,Demi Keselamatan Siswa dari Corona Pemerintah Tiadakan UN SD Hingga SMA https t co l55uIYkkRZ https t co E7HMET2RH9,Neutral
634,RT Dirumah aja Negatif Corona Positif depresi,Neutral
635,RT BREAKINGNEWS Jokowi Resmi Tiadakan UN 2020 Dampak Wabah Corona https t co NM1yvTdesA,Neutral
636,RT Tokopedia OVO dan Grab mendonasikan masing masing Rp 1 miliar total Rp 3 miliar untuk membantu memerangi COVID 19 https,Neutral
637,RT TOLONG BANTU SHARE DONG GA TEGA AKU LIATNYA SEDANG ADA WABAH CORONA KAYAKGINI UNBK https t co 5xHsoEYYcx,Neutral
638,RT Virus corona akan musnah Kemudian datanglah ramadhan dengan segala kebaikan di dalamnya dengan izin Allah Amiin,Neutral
639,RT Bukan masalah izin sih Ini masalah kesadaran diri dan tidak egois memikirkan kepentingan yg lain bukan cuma utk diri sendiri,Neutral
640,Wabah corona menunjukkan wajah kapitalisme sebenarnya tidakkah engkau merindukan islam untuk mengatur kehidupan https t co KEIEkFMplg,Neutral
641,RT mdk Kalo di jakarta ada bintangemon yg ngebahas corona dari sisi komedi mari kita sambut versi jowone alias enak banget mas,Neutral
642,RT Senayan City Lippo Puri Mal dan Central Park tutup mulai 23 Maret hingga 5 April untuk cegah penyebaran corona kumparanNE,Neutral
643,RT mdk Kalo di jakarta ada bintangemon yg ngebahas corona dari sisi komedi mari kita sambut versi jowone alias enak banget mas,Neutral
644,RT Ayoo gaes yang udah libur dan bisa dirumah aja plis banget social distancing biar bisa memutus rantai corona dan biar kita,Positive
645,RT mampus remedial moral semua itu https t co OnlHzXKmsy,Neutral
646,RT Dirumah aja Negatif Corona Positif depresi,Neutral
647,RT Dirumah aja Negatif Corona Positif depresi,Neutral
648,RT UNBK kini berada di peringkat teratas trending topik Twitter Indonesia kumparanTECH https t co 8iuLwKNPS8,Neutral
649,Ada gak yang lagi putus atau rencana mau mutusin pasangannya pake alasan karena wabah corona dan saatnya bertaubat,Neutral
650,RT BREAKINGNEWS Jokowi Resmi Tiadakan UN 2020 Dampak Wabah Corona https t co NM1yvTdesA,Neutral
651,RT masa saat ini ketika kita membaca berita atau cerita tentang gejala virus corona atau COVID19 dan tiba2 kita merasa tenggoro,Neutral
652,RT Anggota dpr dites corona malah positif korupsi,Neutral
653,RT yang paling berhak dapat rapid test kit corona berdasarkan urutan prioritas 1 Tenaga medis 2 Keluarga tenaga medis 3 K,Neutral
654,RT Video ajakan menangkal virus corona ini lucu dan mendidik dan juga penuh sindiran sisi lain dari kehidupan umat Hindu,Neutral
655,RT Dirumah aja Negatif Corona Positif depresi,Neutral
656,RT Bukan masalah izin sih Ini masalah kesadaran diri dan tidak egois memikirkan kepentingan yg lain bukan cuma utk diri sendiri,Neutral
657,RT Wish 2020 Corona selesai terus bahagia dan punya duit banyak Udah itu aja dulu gamau yang macem macem,Neutral
658,Teruntuk kamu yang biasanya ngajak putus alesanya mau Fokus UN Sekarang UN di tiadakan Ku tunggu alasan terbarumu https t co KmwoAKkE1u,Neutral
659,RT Video ajakan menangkal virus corona ini lucu dan mendidik dan juga penuh sindiran sisi lain dari kehidupan umat Hindu,Neutral
660,RT news Efek virus corona kini sudah hampir merata di yogyakarta termasuk Pasar Beringharjo yang sudah mulai menutup toko toko da,Neutral
661,RT abis corona clear aku mau peluk pacarku 10 jam gamau tau,Positive
662,Corona now Hantavirus Wa dem ppl ya deh pon https t co k36LpC8DOb,Neutral
663,RT mampus remedial moral semua itu https t co OnlHzXKmsy,Neutral
664,RT BREAKINGNEWS Jokowi Resmi Tiadakan UN 2020 Dampak Wabah Corona https t co NM1yvTdesA,Neutral
665,RT Video ajakan menangkal virus corona ini lucu dan mendidik dan juga penuh sindiran sisi lain dari kehidupan umat Hindu,Neutral
666,RT Ketika Habib Ali al Jufri Bertanya Habib Umar Ihwal Corona https t co gH4PSJ67L2 https t co zrL9XyfMxr,Neutral
667,RT Anggota dpr dites corona malah positif korupsi,Neutral
668,U Ujian N Nasional B Batal K Karena corona UNBK,Neutral
669,Tugas Negara adalah melindungi rakyatnya jangan biarkan corona menginvasi tanpa perlindungan LawanHerdImmunity https t co pq9oQI2kEV,Neutral
670,RT Virus corona akan musnah Kemudian datanglah ramadhan dengan segala kebaikan di dalamnya dengan izin Allah Amiin,Neutral
671,RT BREAKINGNEWS Jokowi Resmi Tiadakan UN 2020 Dampak Wabah Corona https t co NM1yvTdesA,Neutral
672,Woy corona cepetan napa lu pergi ah,Neutral
673,RT Mustahil Covid 19 akan sembuh sebelum ramadhan Tgok angka setiap hari yang cecah 100 mustahil utk kita kekang corona Ak,Neutral
674,Pengen ciuman tapi takut corona,Neutral
675,RT Terlalu cepat dipublikasikan Presiden Jokowi sudah sidak Ternyata belum siap Kasihan rakyat yg PDP antri tanpa kejelasan,Neutral
676,RT yang paling berhak dapat rapid test kit corona berdasarkan urutan prioritas 1 Tenaga medis 2 Keluarga tenaga medis 3 K,Neutral
677,RT Dirumah aja Negatif Corona Positif depresi,Neutral
678,RT Tes Masal Covid 19 atau Corona dimulai Rabu 24 Maret 2020 Namun hanya sebagian warga yang bisa mengikuti tes tersebut Bagi,Neutral
679,RT Warga AS Tewas Usai Tenggak Chloroquine untuk Cegah Corona https t co gNSJEgBCid,Neutral
680,RT Guru Besar UGM Meninggal Dunia Usai Positif Virus Corona https t co 6NXVRgfGEd,Neutral
681,RT Mengapa sekolah sekolah seharusnya lebih rileks urusan tugas akademis apalagi di tengah pandemi Corona A THREAD,Neutral
682,RT Prosedur ketat dilakukan dalam penanganan jenazah Guru Besar Farmakologi UGM Prof Iwan Dwiprahasto yang meninggal di RSUP Dr,Neutral
683,RT Bukan masalah izin sih Ini masalah kesadaran diri dan tidak egois memikirkan kepentingan yg lain bukan cuma utk diri sendiri,Neutral
684,RT https t co wp9ZLWnHHR Terimakasih PT Astra anda dan keluarga besar anda semoga semakin berjaya Terimakasih PT Warda,Neutral
685,RT U ujian N nasional B batal K karena Corona,Neutral
686,Jauhi Corona dekati aku BubarkanCegahCorona,Neutral
687,RT Ayoo gaes yang udah libur dan bisa dirumah aja plis banget social distancing biar bisa memutus rantai corona dan biar kita,Positive
688,RT Pemprov DKI kirim 40 ribu APD Alat Pelindung Diri ke RS Puskesmas untuk Tangani Corona https t co jEY0TPQvJB,Neutral
689,RT DPR lebih butuh tes urine daripada tes corona,Neutral
690,RT yang paling berhak dapat rapid test kit corona berdasarkan urutan prioritas 1 Tenaga medis 2 Keluarga tenaga medis 3 K,Neutral
691,RT Himbauan Forkopimka Sekar dlm rangka Pencegahan dan Penanganan Penyebaran Virus Corona Covid 19 Diwilayah Kec Sekar L,Neutral
692,RT Dirumah aja Negatif Corona Positif depresi,Neutral
693,Gencarkan Edukasi Cegah Corona oleh Koramil 03 Kalimanah Kodim 0702 Purbalingga bersama sama dengan Pemerintahan Ke https t co AI7UvlTF0q,Neutral
694,RT doraredre Banyak sekali berita yang tidak mengenakan yuk mulai baca berita baik tentang Corona agar makin optimis sehingga berdampak,Neutral
695,RT Dirumah aja Negatif Corona Positif depresi,Neutral
696,RT Kalau mau jujur saya memang sangat takut dengan virus corona Tapi saya lebih takut kalau tidak bisa kasih makan keluarga,Neutral
697,RT Guru Besar UGM Meninggal Dunia Usai Positif Virus Corona https t co 6NXVRgfGEd,Neutral
698,RT Dampak corona bikin penghasilan ojek dan sopir taksi turun Jokowi tangguhkan cicilan kendaraan selama satu tahun https t,Neutral
699,RT mampus remedial moral semua itu https t co OnlHzXKmsy,Neutral
700,RT Apa yang sebenarnya pemerintah perjuangankan dalam membantu rakyatnya melawan virus corona Sebuah utas lagi,Neutral
701,RT BREAKINGNEWS Jokowi Resmi Tiadakan UN 2020 Dampak Wabah Corona https t co NM1yvTdesA,Neutral
702,RT Dirumah aja Negatif Corona Positif depresi,Neutral
703,RT mdk Kalo di jakarta ada bintangemon yg ngebahas corona dari sisi komedi mari kita sambut versi jowone alias enak banget mas,Neutral
704,RT Walikota Pasien Corona yang Meninggal di Jakarta Barat 5 Orang https t co 8pEeuEqnRv vivanews,Neutral
705,RT Di tunggu ya bpak yg terhormat masa iya baju tnpa d minta bisa bagi gratis Ini masker pak lgi d butuhkn bngat Ne,Neutral
706,RT Virus corona akan musnah Kemudian datanglah ramadhan dengan segala kebaikan di dalamnya dengan izin Allah Amiin,Neutral
707,RT BreakingNews Presiden Jokowi memutuskan untuk meniadakan pelaksanaan ujian nasional UN tahun 2020 Keputusan ini untuk men,Neutral
708,Meanwhile disini CORONA TIDAK AKAN BERANI MASUK GEREJA DAN MENYENTUH UMATNYAAA https t co mOPs3yJJuF,Neutral
